act_symbol,period_end_date,reported,estimate,category,prediction_cutoff,forecast_error,normalized_error,forecast_error_winsorized,normalized_error_winsorized,year,calendar_month,fiscal_quarter,beat,surprise_pct,sp500_return,sp500_return_z,vix_mean,vix_mean_z,sp500_return_pit,vix_mean_pit,revision_slope,revision_acceleration,direction_changes,final_vs_initial,spread_trend,analyst_count_trend,weeks_of_data,category_encoded,beat_proba,beat_pred
KO,2024-12-31,0.55,0.51,defensive_baseline,2024-12-31,0.040000000000000036,0.07843137254901968,0.040000000000000036,0.07843137254901968,2024,12,4,1,7.843137254901968,0.020676844474530887,-0.18148555260861504,17.41734381020069,-0.2512759754633224,0.07967212002809533,17.29448719513722,0.0,0.0,0.0,0.0,-0.0009696969696969705,0.05454545454545454,10,5,0.68279403,1
LIN,2024-03-31,3.75,3.68,commodity_driven,2024-03-31,0.06999999999999984,0.01902173913043474,0.06999999999999984,0.01902173913043474,2024,3,1,1,1.9021739130434738,0.10158014260367798,0.7900401466252887,13.703770512440165,-0.9103267078301823,0.14116588456745938,13.51146666208903,-6.344131569286608e-17,0.0,0.0,,0.0010714285714285485,0.17857142857142858,7,0,0.32226178,0
LIN,2024-06-30,3.85,3.79,commodity_driven,2024-06-30,0.06000000000000005,0.015831134564643815,0.06000000000000005,0.015831134564643815,2024,6,2,1,1.5831134564643814,0.039230328961986416,0.04131360894258344,14.029841180831667,-0.8524586935011358,0.06573193204779766,13.959610307371461,-0.007142857142857181,0.007999999999999995,0.0,-0.06000000000000005,-0.002500000000000026,0.10714285714285714,7,0,0.29016483,0
LIN,2024-09-30,3.94,3.89,commodity_driven,2024-09-30,0.04999999999999982,0.012853470437017948,0.04999999999999982,0.012853470437017948,2024,9,3,1,1.2853470437017949,0.05530649339988525,0.23436392033529072,17.165468707680702,-0.2959764451917326,0.07315885579613823,16.350909047312552,0.0,0.0,0.0,,0.0,0.0,8,0,0.52635825,1
LIN,2024-12-31,3.97,3.93,commodity_driven,2024-12-31,0.040000000000000036,0.010178117048346065,0.040000000000000036,0.010178117048346065,2024,12,4,1,1.0178117048346065,0.020676844474530887,-0.18148555260861504,17.41734381020069,-0.2512759754633224,0.07967212002809533,17.29448719513722,-0.006000000000000079,0.007500000000000025,0.0,-0.0900000000000003,-0.000666666666666682,0.0,9,0,0.35737777,0
LLY,2024-03-31,2.58,2.53,regulatory_idiosyncratic,2024-03-31,0.050000000000000266,0.01976284584980248,0.050000000000000266,0.01976284584980248,2024,3,1,1,1.976284584980248,0.10158014260367798,0.7900401466252887,13.703770512440165,-0.9103267078301823,0.14116588456745938,13.51146666208903,0.003214285714285741,0.009999999999999978,1.0,,-0.0964285714285714,0.10714285714285714,7,4,0.9108174,1
LLY,2024-06-30,3.92,2.64,regulatory_idiosyncratic,2024-06-30,1.2799999999999998,0.48484848484848475,1.2572,0.48484848484848475,2024,6,2,1,48.48484848484848,0.039230328961986416,0.04131360894258344,14.029841180831667,-0.8524586935011358,0.06573193204779766,13.959610307371461,-0.003214285714285709,-0.004285714285714258,0.0,-0.029999999999999805,-0.017142857142857158,0.07142857142857142,7,4,0.6472105,1
LLY,2024-09-30,1.18,1.52,regulatory_idiosyncratic,2024-09-30,-0.3400000000000001,-0.22368421052631585,-0.3400000000000001,-0.22368421052631585,2024,9,3,0,-22.368421052631586,0.05530649339988525,0.23436392033529072,17.165468707680702,-0.2959764451917326,0.07315885579613823,16.350909047312552,0.08464285714285712,-0.06657142857142855,0.0,,-0.017142857142857095,0.21428571428571427,7,4,0.83462024,1
LLY,2024-12-31,5.32,5.03,regulatory_idiosyncratic,2024-12-31,0.29000000000000004,0.05765407554671969,0.29000000000000004,0.05765407554671969,2024,12,4,1,5.7654075546719685,0.020676844474530887,-0.18148555260861504,17.41734381020069,-0.2512759754633224,0.07967212002809533,17.29448719513722,0.0009999999999999196,0.0009523809523809321,1.0,0.0,-0.00733333333333334,0.0,9,4,0.85187835,1
LOW,2024-01-31,1.77,1.68,economically_cyclical,2024-01-31,0.09000000000000008,0.053571428571428624,0.09000000000000008,0.053571428571428624,2024,1,1,1,5.357142857142862,0.10158014260367798,0.7900401466252887,13.703770512440165,-0.9103267078301823,0.13003642525227221,14.550394723289891,-0.006484848484848476,0.002666666666666669,0.0,-0.040000000000000036,-0.02618181818181814,0.01818181818181818,10,3,0.63486576,1
LOW,2024-04-30,3.06,2.94,economically_cyclical,2024-04-30,0.1200000000000001,0.04081632653061228,0.1200000000000001,0.04081632653061228,2024,4,2,1,4.081632653061228,0.039230328961986416,0.04131360894258344,14.029841180831667,-0.8524586935011358,0.07402685396172301,14.383246719063102,-0.006833333333333366,0.005952380952380952,0.0,-0.08000000000000007,-0.04783333333333335,0.0,9,3,0.279931,0
LOW,2024-07-31,4.1,3.96,economically_cyclical,2024-07-31,0.13999999999999968,0.035353535353535276,0.13999999999999968,0.035353535353535276,2024,7,3,1,3.5353535353535275,0.05530649339988525,0.23436392033529072,17.165468707680702,-0.2959764451917326,0.04348055501197012,14.035324616865678,-0.001939393939393941,0.0010000000000000009,0.0,-0.020000000000000018,-0.010666666666666698,0.0,10,3,0.49104476,0
LOW,2024-10-31,2.89,2.82,economically_cyclical,2024-10-31,0.07000000000000028,0.024822695035461095,0.07000000000000028,0.024822695035461095,2024,10,4,1,2.4822695035461093,0.020676844474530887,-0.18148555260861504,17.41734381020069,-0.2512759754633224,0.03190675048759569,18.32886072955554,-0.005939393939393964,0.0015000000000000124,0.0,-0.050000000000000266,-0.04169696969696973,0.0,10,3,0.5534671,1
LRCX,2024-03-31,7.79,7.26,tech_cycle,2024-03-31,0.5300000000000002,0.07300275482093667,0.5300000000000002,0.07300275482093667,2024,3,1,1,7.300275482093667,0.10158014260367798,0.7900401466252887,13.703770512440165,-0.9103267078301823,0.14116588456745938,13.51146666208903,0.020333333333333314,-0.012857142857142848,0.0,0.10000000000000053,-0.07049999999999997,0.016666666666666666,9,2,0.9280297,1
LRCX,2024-06-30,8.14,7.52,tech_cycle,2024-06-30,0.620000000000001,0.08244680851063843,0.620000000000001,0.08244680851063843,2024,6,2,1,8.244680851063842,0.039230328961986416,0.04131360894258344,14.029841180831667,-0.8524586935011358,0.06573193204779766,13.959610307371461,0.010595238095237932,-0.003928571428571377,0.0,0.04999999999999982,-0.07321428571428575,0.0,8,2,0.6897937,1
LRCX,2024-09-30,0.86,0.8,tech_cycle,2024-09-30,0.05999999999999994,0.07499999999999993,0.05999999999999994,0.07499999999999993,2024,9,3,1,7.499999999999993,0.05530649339988525,0.23436392033529072,17.165468707680702,-0.2959764451917326,0.07315885579613823,16.350909047312552,0.0014285714285714828,-0.0007142857142856991,0.0,,-0.011428571428571439,0.0,8,2,0.894096,1
LRCX,2024-12-31,0.91,0.87,tech_cycle,2024-12-31,0.040000000000000036,0.045977011494252915,0.040000000000000036,0.045977011494252915,2024,12,4,1,4.5977011494252915,0.020676844474530887,-0.18148555260861504,17.41734381020069,-0.2512759754633224,0.07967212002809533,17.29448719513722,0.0005454545454545446,-0.0006666666666666673,0.0,0.0,-0.001272727272727274,0.05454545454545454,10,2,0.7550402,1
MCD,2024-03-31,2.7,2.71,economically_cyclical,2024-03-31,-0.009999999999999787,-0.003690036900368925,-0.009999999999999787,-0.003690036900368925,2024,3,1,0,-0.3690036900368925,0.10158014260367798,0.7900401466252887,13.703770512440165,-0.9103267078301823,0.14116588456745938,13.51146666208903,-0.001071428571428612,-0.0014285714285714615,0.0,,0.0,0.0,7,3,0.6595811,1
MCD,2024-06-30,2.97,3.08,economically_cyclical,2024-06-30,-0.10999999999999988,-0.03571428571428567,-0.10999999999999988,-0.03571428571428567,2024,6,2,0,-3.571428571428567,0.039230328961986416,0.04131360894258344,14.029841180831667,-0.8524586935011358,0.06573193204779766,13.959610307371461,0.0,0.0,0.0,0.0,0.0,0.0,7,3,0.5210663,1
MCD,2024-09-30,3.23,3.18,economically_cyclical,2024-09-30,0.04999999999999982,0.015723270440251517,0.04999999999999982,0.015723270440251517,2024,9,3,1,1.5723270440251518,0.05530649339988525,0.23436392033529072,17.165468707680702,-0.2959764451917326,0.07315885579613823,16.350909047312552,-0.0013095238095238873,0.0017857142857142952,1.0,,0.006785714285714183,0.0,8,3,0.549307,1
MCD,2024-12-31,2.83,2.83,economically_cyclical,2024-12-31,0.0,0.0,0.0,0.0,2024,12,4,0,0.0,0.020676844474530887,-0.18148555260861504,17.41734381020069,-0.2512759754633224,0.07967212002809533,17.29448719513722,-0.003333333333333351,0.0010714285714285697,0.0,-0.03000000000000025,0.0351666666666667,0.0,9,3,0.4533819,0
MMM,2024-03-31,2.39,2.08,economically_cyclical,2024-03-31,0.31000000000000005,0.14903846153846156,0.31000000000000005,0.14903846153846156,2024,3,1,1,14.903846153846157,0.10158014260367798,0.7900401466252887,13.703770512440165,-0.9103267078301823,0.14116588456745938,13.51146666208903,-2.960594732333751e-17,0.0,0.0,0.0,0.0,0.0,9,3,0.5553557,1
MMM,2024-06-30,1.93,1.66,economically_cyclical,2024-06-30,0.27,0.16265060240963858,0.27,0.16265060240963858,2024,6,2,1,16.26506024096386,0.039230328961986416,0.04131360894258344,14.029841180831667,-0.8524586935011358,0.06573193204779766,13.959610307371461,-0.0042857142857143215,-0.0057142857142857195,0.0,-0.040000000000000036,-0.013928571428571441,0.0,7,3,0.5781795,1
MMM,2024-09-30,1.98,1.93,economically_cyclical,2024-09-30,0.050000000000000044,0.02590673575129536,0.050000000000000044,0.02590673575129536,2024,9,3,1,2.5906735751295358,0.05530649339988525,0.23436392033529072,17.165468707680702,-0.2959764451917326,0.07315885579613823,16.350909047312552,-0.006166666666666683,0.00714285714285715,1.0,-0.08000000000000007,-0.008000000000000007,0.21666666666666667,9,3,0.5816298,1
MMM,2024-12-31,1.68,1.66,economically_cyclical,2024-12-31,0.020000000000000018,0.012048192771084348,0.020000000000000018,0.012048192771084348,2024,12,4,1,1.204819277108435,0.020676844474530887,-0.18148555260861504,17.41734381020069,-0.2512759754633224,0.07967212002809533,17.29448719513722,-0.0022424242424242485,0.00016666666666666682,0.0,-0.020000000000000018,0.006060606060606038,0.0,10,3,0.43471974,0
MO,2024-03-31,1.15,1.16,defensive_baseline,2024-03-31,-0.010000000000000009,-0.008620689655172422,-0.010000000000000009,-0.008620689655172422,2024,3,1,0,-0.8620689655172422,0.10158014260367798,0.7900401466252887,13.703770512440165,-0.9103267078301823,0.14116588456745938,13.51146666208903,-0.00500000000000002,0.0,0.0,-0.030000000000000027,0.0007142857142856753,-0.19047619047619047,8,5,0.59059733,1
MO,2024-06-30,1.31,1.35,defensive_baseline,2024-06-30,-0.040000000000000036,-0.029629629629629655,-0.040000000000000036,-0.029629629629629655,2024,6,2,0,-2.9629629629629655,0.039230328961986416,0.04131360894258344,14.029841180831667,-0.8524586935011358,0.06573193204779766,13.959610307371461,0.002619047619047648,-0.0007142857142857149,0.0,0.010000000000000009,-0.0009523809523809532,-0.17857142857142858,8,5,0.41125932,0
MO,2024-09-30,1.38,1.36,defensive_baseline,2024-09-30,0.019999999999999796,0.014705882352941025,0.019999999999999796,0.014705882352941025,2024,9,3,1,1.4705882352941024,0.05530649339988525,0.23436392033529072,17.165468707680702,-0.2959764451917326,0.07315885579613823,16.350909047312552,0.0019047619047619065,0.0,0.0,,-0.0053571428571428615,-0.17857142857142858,8,5,0.87125844,1
MO,2024-12-31,1.29,1.27,defensive_baseline,2024-12-31,0.020000000000000018,0.015748031496063006,0.020000000000000018,0.015748031496063006,2024,12,4,1,1.5748031496063006,0.020676844474530887,-0.18148555260861504,17.41734381020069,-0.2512759754633224,0.07967212002809533,17.29448719513722,0.0,0.0,0.0,0.0,-0.001666666666666668,0.0,9,5,0.74252707,1
MPC,2024-03-31,2.78,2.53,commodity_driven,2024-03-31,0.25,0.09881422924901187,0.25,0.09881422924901187,2024,3,1,1,9.881422924901187,0.10158014260367798,0.7900401466252887,13.703770512440165,-0.9103267078301823,0.14116588456745938,13.51146666208903,0.010952380952380972,0.03928571428571426,2.0,-0.08999999999999986,0.008333333333333283,-0.14285714285714285,8,0,0.17914243,0
MPC,2024-06-30,4.12,3.04,commodity_driven,2024-06-30,1.08,0.35526315789473684,1.08,0.35526315789473684,2024,6,2,1,35.526315789473685,0.039230328961986416,0.04131360894258344,14.029841180831667,-0.8524586935011358,0.06573193204779766,13.959610307371461,-0.20178571428571423,0.07057142857142859,0.0,-1.3100000000000005,0.3528571428571428,0.10714285714285714,7,0,0.46098942,0
MPC,2024-09-30,1.87,0.97,commodity_driven,2024-09-30,0.9000000000000001,0.9278350515463919,0.9000000000000001,0.9278350515463919,2024,9,3,1,92.78350515463919,0.05530649339988525,0.23436392033529072,17.165468707680702,-0.2959764451917326,0.07315885579613823,16.350909047312552,-0.18249999999999997,-0.0860714285714286,1.0,,-0.21642857142857133,-0.14285714285714285,8,0,0.67968506,1
MPC,2024-12-31,0.77,0.06,commodity_driven,2024-12-31,0.71,11.833333333333334,0.71,2.1939999999999937,2024,12,4,1,1183.3333333333335,0.020676844474530887,-0.18148555260861504,17.41734381020069,-0.2512759754633224,0.07967212002809533,17.29448719513722,-0.0832142857142857,-0.0003571428571428416,1.0,,0.09333333333333331,0.08333333333333333,8,0,0.6160574,1
MRK,2024-03-31,2.07,1.94,regulatory_idiosyncratic,2024-03-31,0.1299999999999999,0.06701030927835046,0.1299999999999999,0.06701030927835046,2024,3,1,1,6.7010309278350455,0.10158014260367798,0.7900401466252887,13.703770512440165,-0.9103267078301823,0.14116588456745938,13.51146666208903,0.005238095238095211,-0.0035714285714285587,1.0,0.040000000000000036,-0.023214285714285736,0.2619047619047619,8,4,0.94535315,1
MRK,2024-06-30,2.28,2.16,regulatory_idiosyncratic,2024-06-30,0.11999999999999966,0.05555555555555539,0.11999999999999966,0.05555555555555539,2024,6,2,1,5.555555555555539,0.039230328961986416,0.04131360894258344,14.029841180831667,-0.8524586935011358,0.06573193204779766,13.959610307371461,0.0019047619047619488,0.0014285714285714299,1.0,0.020000000000000018,-0.013214285714285708,0.0,8,4,0.7180222,1
MRK,2024-09-30,1.57,1.5,regulatory_idiosyncratic,2024-09-30,0.07000000000000006,0.04666666666666671,0.07000000000000006,0.04666666666666671,2024,9,3,1,4.666666666666671,0.05530649339988525,0.23436392033529072,17.165468707680702,-0.2959764451917326,0.07315885579613823,16.350909047312552,-0.01750000000000004,0.0177142857142857,1.0,,-0.021785714285714266,0.03571428571428571,7,4,0.8581958,1
MRK,2024-12-31,1.72,1.69,regulatory_idiosyncratic,2024-12-31,0.030000000000000027,0.017751479289940846,0.030000000000000027,0.017751479289940846,2024,12,4,1,1.7751479289940846,0.020676844474530887,-0.18148555260861504,17.41734381020069,-0.2512759754633224,0.07967212002809533,17.29448719513722,-0.01433333333333328,-0.000833333333333342,1.0,-0.08999999999999986,0.006333333333333354,-0.08333333333333333,9,4,0.39312717,0
MS,2024-03-31,2.02,1.69,macro_rate_sensitive,2024-03-31,0.33000000000000007,0.19526627218934917,0.33000000000000007,0.19526627218934917,2024,3,1,1,19.526627218934916,0.10158014260367798,0.7900401466252887,13.703770512440165,-0.9103267078301823,0.14116588456745938,13.51146666208903,-0.001636363636363666,-0.0020000000000000018,0.0,-0.030000000000000027,0.005999999999999993,0.05454545454545454,10,1,0.67545533,1
MS,2024-06-30,1.82,1.65,macro_rate_sensitive,2024-06-30,0.17000000000000015,0.10303030303030312,0.17000000000000015,0.10303030303030312,2024,6,2,1,10.303030303030312,0.039230328961986416,0.04131360894258344,14.029841180831667,-0.8524586935011358,0.06573193204779766,13.959610307371461,-0.0006666666666666524,-0.000833333333333334,0.0,-0.010000000000000009,0.0,0.0,9,1,0.541214,1
MS,2024-09-30,1.88,1.57,macro_rate_sensitive,2024-09-30,0.30999999999999983,0.19745222929936293,0.30999999999999983,0.19745222929936293,2024,9,3,1,19.745222929936293,0.05530649339988525,0.23436392033529072,17.165468707680702,-0.2959764451917326,0.07315885579613823,16.350909047312552,0.0007272727272727333,-0.00033333333333333365,1.0,0.0,-0.005090909090909096,0.0,10,1,0.6559854,1
MS,2024-12-31,2.22,1.65,macro_rate_sensitive,2024-12-31,0.5700000000000003,0.3454545454545456,0.5700000000000003,0.3454545454545456,2024,12,4,1,34.54545454545456,0.020676844474530887,-0.18148555260861504,17.41734381020069,-0.2512759754633224,0.07967212002809533,17.29448719513722,0.00445454545454544,0.00048484848484848527,0.0,0.040000000000000036,-2.0185873175002845e-18,0.0,11,1,0.60480756,1
MU,2024-02-29,0.42,-0.27,tech_cycle,2024-02-29,0.69,2.5555555555555554,0.69,2.492037037037043,2024,2,1,1,255.55555555555554,0.10158014260367798,0.7900401466252887,13.703770512440165,-0.9103267078301823,0.15674526536684263,13.402400042215984,0.016909090909090905,-0.020666666666666663,0.0,0.0,-0.037636363636363634,-0.20606060606060606,10,2,0.8949047,1
MU,2024-05-31,0.62,0.5,tech_cycle,2024-05-31,0.12,0.24,0.12,0.24,2024,5,2,1,24.0,0.039230328961986416,0.04131360894258344,14.029841180831667,-0.8524586935011358,0.04753383250030286,14.34610382922284,0.016499999999999997,-0.022619047619047625,2.0,-0.040000000000000036,-0.053666666666666675,0.03333333333333333,9,2,0.8386634,1
MU,2024-08-31,1.18,1.1,tech_cycle,2024-08-31,0.07999999999999985,0.07272727272727258,0.07999999999999985,0.07272727272727258,2024,8,3,1,7.272727272727258,0.05530649339988525,0.23436392033529072,17.165468707680702,-0.2959764451917326,0.08151365050777161,15.110909090413676,0.005833333333333357,-0.007500000000000007,0.0,0.07000000000000006,-0.05166666666666669,-0.08333333333333333,8,2,0.6818859,1
MU,2024-11-30,1.79,1.75,tech_cycle,2024-11-30,0.040000000000000036,0.022857142857142878,0.040000000000000036,0.022857142857142878,2024,11,4,1,2.285714285714288,0.020676844474530887,-0.18148555260861504,17.41734381020069,-0.2512759754633224,0.1287797720204224,17.71153842485868,0.010000000000000024,-0.012499999999999992,0.0,0.1499999999999999,-0.017333333333333333,0.0,9,2,0.9573727,1
NEE,2024-03-31,0.91,0.8,defensive_baseline,2024-03-31,0.10999999999999999,0.13749999999999998,0.10999999999999999,0.13749999999999998,2024,3,1,1,13.749999999999998,0.10158014260367798,0.7900401466252887,13.703770512440165,-0.9103267078301823,0.14116588456745938,13.51146666208903,-0.0029999999999999953,-0.00035714285714285747,0.0,-0.020000000000000018,0.0,0.0,9,5,0.5358796,1
NEE,2024-06-30,0.96,0.93,defensive_baseline,2024-06-30,0.029999999999999916,0.03225806451612894,0.029999999999999916,0.03225806451612894,2024,6,2,1,3.225806451612894,0.039230328961986416,0.04131360894258344,14.029841180831667,-0.8524586935011358,0.06573193204779766,13.959610307371461,-0.0007142857142857202,-0.0007142857142857149,2.0,-0.010000000000000009,-0.004285714285714269,0.08333333333333333,8,5,0.69363266,1
NEE,2024-09-30,1.03,0.98,defensive_baseline,2024-09-30,0.050000000000000044,0.051020408163265356,0.050000000000000044,0.051020408163265356,2024,9,3,1,5.102040816326536,0.05530649339988525,0.23436392033529072,17.165468707680702,-0.2959764451917326,0.07315885579613823,16.350909047312552,0.0013333333333333493,-0.001666666666666668,0.0,0.020000000000000018,0.0,0.0,9,5,0.60589784,1
